Date,
2015-06-17 00:00:00-05:00,0.002043458
2015-06-18 00:00:00-05:00,-0.003942628
2015-06-19 00:00:00-05:00,0.009690848
2015-06-20 00:00:00-05:00,0
2015-06-21 00:00:00-05:00,0
2015-06-22 00:00:00-05:00,-0.00175735
2015-06-23 00:00:00-05:00,-0.003791726
2015-06-24 00:00:00-05:00,-0.000407803
2015-06-25 00:00:00-05:00,0.002787788
2015-06-26 00:00:00-05:00,0
2015-06-27 00:00:00-05:00,0
2015-06-28 00:00:00-05:00,0
2015-06-29 00:00:00-05:00,0
2015-06-30 00:00:00-05:00,0
2015-07-01 00:00:00-05:00,0
2015-07-02 00:00:00-05:00,0.005424464
2015-07-03 00:00:00-05:00,0
2015-07-04 00:00:00-05:00,0
2015-07-05 00:00:00-05:00,0
2015-07-06 00:00:00-05:00,0.00094416
2015-07-07 00:00:00-05:00,0
2015-07-08 00:00:00-05:00,-0.010914971
2015-07-09 00:00:00-05:00,-0.002792916
2015-07-10 00:00:00-05:00,0
2015-07-11 00:00:00-05:00,0
2015-07-12 00:00:00-05:00,0
2015-07-13 00:00:00-05:00,0
2015-07-14 00:00:00-05:00,0.010246602
2015-07-15 00:00:00-05:00,0.010210291
2015-07-16 00:00:00-05:00,-0.004216867
2015-07-17 00:00:00-05:00,0.000537743
2015-07-18 00:00:00-05:00,0
2015-07-19 00:00:00-05:00,0
2015-07-20 00:00:00-05:00,-0.001679543
2015-07-21 00:00:00-05:00,0
2015-07-22 00:00:00-05:00,0
2015-07-23 00:00:00-05:00,-0.006864065
2015-07-24 00:00:00-05:00,0.000406559
2015-07-25 00:00:00-05:00,0
2015-07-26 00:00:00-05:00,0
2015-07-27 00:00:00-05:00,0
2015-07-28 00:00:00-05:00,0
2015-07-29 00:00:00-05:00,0.010159848
2015-07-30 00:00:00-05:00,0
2015-07-31 00:00:00-05:00,-0.000938715
2015-08-01 00:00:00-05:00,0
2015-08-02 00:00:00-05:00,0
2015-08-03 00:00:00-05:00,-0.005100671
2015-08-04 00:00:00-05:00,6.75E-05
2015-08-05 00:00:00-05:00,-0.004924115
2015-08-06 00:00:00-05:00,-0.000338937
2015-08-07 00:00:00-05:00,0
2015-08-08 00:00:00-05:00,0
2015-08-09 00:00:00-05:00,0
2015-08-10 00:00:00-05:00,0
2015-08-11 00:00:00-05:00,-0.005560453
2015-08-12 00:00:00-05:00,0.004091374
2015-08-13 00:00:00-05:00,0.00278438
2015-08-14 00:00:00-05:00,0
2015-08-15 00:00:00-05:00,0
2015-08-16 00:00:00-05:00,0
2015-08-17 00:00:00-05:00,-0.006095083
2015-08-18 00:00:00-05:00,0
2015-08-19 00:00:00-05:00,0.004088307
2015-08-20 00:00:00-05:00,0.002714441
2015-08-21 00:00:00-05:00,0
2015-08-22 00:00:00-05:00,0
2015-08-23 00:00:00-05:00,0
2015-08-24 00:00:00-05:00,0
2015-08-25 00:00:00-05:00,-0.033703303
2015-08-26 00:00:00-05:00,0
2015-08-27 00:00:00-05:00,0
2015-08-28 00:00:00-05:00,0
2015-08-29 00:00:00-05:00,0
2015-08-30 00:00:00-05:00,0
2015-08-31 00:00:00-05:00,-0.000560303
2015-09-01 00:00:00-05:00,0
2015-09-02 00:00:00-05:00,0
2015-09-03 00:00:00-05:00,0.010511563
2015-09-04 00:00:00-05:00,0.00554785
2015-09-05 00:00:00-05:00,0
2015-09-06 00:00:00-05:00,0
2015-09-07 00:00:00-05:00,0
2015-09-08 00:00:00-05:00,-0.006827586
2015-09-09 00:00:00-05:00,0.010415943
2015-09-10 00:00:00-05:00,0.01302316
2015-09-11 00:00:00-05:00,-0.011397171
2015-09-12 00:00:00-05:00,-0.003842855
2015-09-13 00:00:00-05:00,0
2015-09-14 00:00:00-05:00,0
2015-09-15 00:00:00-05:00,0
2015-09-16 00:00:00-05:00,0
2015-09-17 00:00:00-05:00,0.014052974
2015-09-18 00:00:00-05:00,-0.000747257
2015-09-19 00:00:00-05:00,0
2015-09-20 00:00:00-05:00,0
2015-09-21 00:00:00-05:00,-0.001427649
2015-09-22 00:00:00-05:00,-0.013616094
2015-09-23 00:00:00-05:00,0.000690203
2015-09-24 00:00:00-05:00,-0.002689933
2015-09-25 00:00:00-05:00,0
2015-09-26 00:00:00-05:00,0
2015-09-27 00:00:00-05:00,0
2015-09-28 00:00:00-05:00,-0.018257893
2015-09-29 00:00:00-05:00,0.004226692
2015-09-30 00:00:00-05:00,0.002735786
2015-10-01 00:00:00-05:00,0.007485396
2015-10-02 00:00:00-05:00,0.005902163
2015-10-03 00:00:00-05:00,0
2015-10-04 00:00:00-05:00,0
2015-10-05 00:00:00-05:00,0.010354468
2015-10-06 00:00:00-05:00,0.016807297
2015-10-07 00:00:00-05:00,-0.005644213
2015-10-08 00:00:00-05:00,0.001081191
2015-10-09 00:00:00-05:00,-0.00283506
2015-10-10 00:00:00-05:00,0
2015-10-11 00:00:00-05:00,0
2015-10-12 00:00:00-05:00,0
2015-10-13 00:00:00-05:00,-0.00182772
2015-10-14 00:00:00-05:00,0
2015-10-15 00:00:00-05:00,0
2015-10-16 00:00:00-05:00,0.011257672
2015-10-17 00:00:00-05:00,0
2015-10-18 00:00:00-05:00,0
2015-10-19 00:00:00-05:00,0
2015-10-20 00:00:00-05:00,-0.002280119
2015-10-21 00:00:00-05:00,-0.003226349
2015-10-22 00:00:00-05:00,-0.002292727
2015-10-23 00:00:00-05:00,0.010814099
2015-10-24 00:00:00-05:00,0
2015-10-25 00:00:00-05:00,0
2015-10-26 00:00:00-05:00,0
2015-10-27 00:00:00-05:00,0.001872221
2015-10-28 00:00:00-05:00,0
2015-10-29 00:00:00-05:00,0.003603964
2015-10-30 00:00:00-05:00,0.000332502
2015-10-31 00:00:00-05:00,0
2015-11-01 00:00:00-05:00,0
2015-11-02 00:00:00-05:00,0
2015-11-03 00:00:00-05:00,0.003190959
2015-11-04 00:00:00-05:00,0
2015-11-05 00:00:00-05:00,-0.000397601
2015-11-06 00:00:00-05:00,0
2015-11-07 00:00:00-05:00,0
2015-11-08 00:00:00-05:00,0
2015-11-09 00:00:00-05:00,0
2015-11-10 00:00:00-05:00,0
2015-11-11 00:00:00-05:00,0
2015-11-12 00:00:00-05:00,-0.007557426
2015-11-13 00:00:00-05:00,0.005945025
2015-11-14 00:00:00-05:00,0
2015-11-15 00:00:00-05:00,0
2015-11-16 00:00:00-05:00,0
2015-11-17 00:00:00-05:00,0.011155749
2015-11-18 00:00:00-05:00,-0.002232802
2015-11-19 00:00:00-05:00,0.013295159
2015-11-20 00:00:00-05:00,-0.003897243
2015-11-21 00:00:00-05:00,0
2015-11-22 00:00:00-05:00,0
2015-11-23 00:00:00-05:00,-0.005477487
2015-11-24 00:00:00-05:00,-0.001770318
2015-11-25 00:00:00-05:00,0.000131367
2015-11-26 00:00:00-05:00,0
2015-11-27 00:00:00-05:00,-0.001576199
2015-11-28 00:00:00-05:00,0
2015-11-29 00:00:00-05:00,0
2015-11-30 00:00:00-05:00,0
2015-12-01 00:00:00-05:00,-0.002302253
2015-12-02 00:00:00-05:00,0.005142575
2015-12-03 00:00:00-05:00,0.006559313
2015-12-04 00:00:00-05:00,0
2015-12-05 00:00:00-05:00,0
2015-12-06 00:00:00-05:00,0
2015-12-07 00:00:00-05:00,0.004300935
2015-12-08 00:00:00-05:00,0.001557279
2015-12-09 00:00:00-05:00,0
2015-12-10 00:00:00-05:00,0
2015-12-11 00:00:00-05:00,-0.025396003
2015-12-12 00:00:00-05:00,0
2015-12-13 00:00:00-05:00,0
2015-12-14 00:00:00-05:00,0.006182072
2015-12-15 00:00:00-05:00,0
2015-12-16 00:00:00-05:00,0.000264262
2015-12-17 00:00:00-05:00,0
2015-12-18 00:00:00-05:00,0.003962881
2015-12-19 00:00:00-05:00,0
2015-12-20 00:00:00-05:00,0
2015-12-21 00:00:00-05:00,0.004539324
2015-12-22 00:00:00-05:00,0
2015-12-23 00:00:00-05:00,0.010412915
2015-12-24 00:00:00-05:00,0.012703763
2015-12-25 00:00:00-05:00,0
2015-12-26 00:00:00-05:00,0
2015-12-27 00:00:00-05:00,0
2015-12-28 00:00:00-05:00,0.002240072
2015-12-29 00:00:00-05:00,0
2015-12-30 00:00:00-05:00,-0.00127718
2015-12-31 00:00:00-05:00,0.00383644
2016-01-01 00:00:00-05:00,0
2016-01-02 00:00:00-05:00,0
2016-01-03 00:00:00-05:00,0
2016-01-04 00:00:00-05:00,0.000764356
2016-01-05 00:00:00-05:00,0
2016-01-06 00:00:00-05:00,-0.00865608
2016-01-07 00:00:00-05:00,0.005714102
2016-01-08 00:00:00-05:00,0.00555396
2016-01-09 00:00:00-05:00,0
2016-01-10 00:00:00-05:00,0
2016-01-11 00:00:00-05:00,-0.017522141
2016-01-12 00:00:00-05:00,-0.009821977
2016-01-13 00:00:00-05:00,-0.009593109
2016-01-14 00:00:00-05:00,0.010081376
2016-01-15 00:00:00-05:00,-0.017613099
2016-01-16 00:00:00-05:00,0
2016-01-17 00:00:00-05:00,0
2016-01-18 00:00:00-05:00,0
2016-01-19 00:00:00-05:00,-0.004050599
2016-01-20 00:00:00-05:00,-0.02560256
2016-01-21 00:00:00-05:00,0.005439803
2016-01-22 00:00:00-05:00,0.010208248
2016-01-23 00:00:00-05:00,0
2016-01-24 00:00:00-05:00,0
2016-01-25 00:00:00-05:00,0.007275667
2016-01-26 00:00:00-05:00,0.002608347
2016-01-27 00:00:00-05:00,0.000133413
2016-01-28 00:00:00-05:00,0.00060028
2016-01-29 00:00:00-05:00,0.009998667
2016-01-30 00:00:00-05:00,0
2016-01-31 00:00:00-05:00,0
2016-02-01 00:00:00-05:00,0.009899683
2016-02-02 00:00:00-05:00,-0.003659652
2016-02-03 00:00:00-05:00,0
2016-02-04 00:00:00-05:00,0
2016-02-05 00:00:00-05:00,-0.006690279
2016-02-06 00:00:00-05:00,0
2016-02-07 00:00:00-05:00,0
2016-02-08 00:00:00-05:00,0.004292129
2016-02-09 00:00:00-05:00,0.0061148
2016-02-10 00:00:00-05:00,0
2016-02-11 00:00:00-05:00,-0.02025879
2016-02-12 00:00:00-05:00,-0.005536286
2016-02-13 00:00:00-05:00,0
2016-02-14 00:00:00-05:00,0
2016-02-15 00:00:00-05:00,0
2016-02-16 00:00:00-05:00,0.01086592
2016-02-17 00:00:00-05:00,0
2016-02-18 00:00:00-05:00,0.021232831
2016-02-19 00:00:00-05:00,0.003248652
2016-02-20 00:00:00-05:00,0
2016-02-21 00:00:00-05:00,0
2016-02-22 00:00:00-05:00,0
2016-02-23 00:00:00-05:00,-0.001813354
2016-02-24 00:00:00-05:00,0.003892818
2016-02-25 00:00:00-05:00,0.002552834
2016-02-26 00:00:00-05:00,0
2016-02-27 00:00:00-05:00,0
2016-02-28 00:00:00-05:00,0
2016-02-29 00:00:00-05:00,0
2016-03-01 00:00:00-05:00,0.009669621
2016-03-02 00:00:00-05:00,0.011237031
2016-03-03 00:00:00-05:00,-0.002399217
2016-03-04 00:00:00-05:00,0
2016-03-05 00:00:00-05:00,0
2016-03-06 00:00:00-05:00,0
2016-03-07 00:00:00-05:00,0.001518939
2016-03-08 00:00:00-05:00,0
2016-03-09 00:00:00-05:00,0.000631931
2016-03-10 00:00:00-05:00,-0.002399823
2016-03-11 00:00:00-05:00,-0.002785427
2016-03-12 00:00:00-05:00,0
2016-03-13 00:00:00-05:00,0
2016-03-14 00:00:00-05:00,0.000126964
2016-03-15 00:00:00-05:00,0.000761687
2016-03-16 00:00:00-05:00,0
2016-03-17 00:00:00-05:00,0
2016-03-18 00:00:00-05:00,0.014714743
2016-03-19 00:00:00-05:00,0
2016-03-20 00:00:00-05:00,0
2016-03-21 00:00:00-05:00,-0.001937682
2016-03-22 00:00:00-05:00,0
2016-03-23 00:00:00-05:00,0
2016-03-24 00:00:00-05:00,0
2016-03-25 00:00:00-05:00,0
2016-03-26 00:00:00-05:00,0
2016-03-27 00:00:00-05:00,0
2016-03-28 00:00:00-05:00,0
2016-03-29 00:00:00-05:00,0
2016-03-30 00:00:00-05:00,0.009394082
2016-03-31 00:00:00-05:00,0.006700791
2016-04-01 00:00:00-05:00,-0.001232628
2016-04-02 00:00:00-05:00,0
2016-04-03 00:00:00-05:00,0
2016-04-04 00:00:00-05:00,0
2016-04-05 00:00:00-05:00,0
2016-04-06 00:00:00-05:00,0
2016-04-07 00:00:00-05:00,-0.000740489
2016-04-08 00:00:00-05:00,-0.002902399
2016-04-09 00:00:00-05:00,0
2016-04-10 00:00:00-05:00,0
2016-04-11 00:00:00-05:00,0
2016-04-12 00:00:00-05:00,0
2016-04-13 00:00:00-05:00,0.010280866
2016-04-14 00:00:00-05:00,0
2016-04-15 00:00:00-05:00,-0.000367816
2016-04-16 00:00:00-05:00,0
2016-04-17 00:00:00-05:00,0
2016-04-18 00:00:00-05:00,0
2016-04-19 00:00:00-05:00,0
2016-04-20 00:00:00-05:00,0.005396621
2016-04-21 00:00:00-05:00,-0.002134862
2016-04-22 00:00:00-05:00,0
2016-04-23 00:00:00-05:00,0
2016-04-24 00:00:00-05:00,0
2016-04-25 00:00:00-05:00,0.000244506
2016-04-26 00:00:00-05:00,-0.002200018
2016-04-27 00:00:00-05:00,-0.003674782
2016-04-28 00:00:00-05:00,0
2016-04-29 00:00:00-05:00,0.003688336
2016-04-30 00:00:00-05:00,0.004225999
2016-05-01 00:00:00-05:00,0
2016-05-02 00:00:00-05:00,0
2016-05-03 00:00:00-05:00,-0.006098863
2016-05-04 00:00:00-05:00,0.001595435
2016-05-05 00:00:00-05:00,0
2016-05-06 00:00:00-05:00,0
2016-05-07 00:00:00-05:00,0
2016-05-08 00:00:00-05:00,0
2016-05-09 00:00:00-05:00,0.002450605
2016-05-10 00:00:00-05:00,-0.003544691
2016-05-11 00:00:00-05:00,0
2016-05-12 00:00:00-05:00,0.002575976
2016-05-13 00:00:00-05:00,0
2016-05-14 00:00:00-05:00,0
2016-05-15 00:00:00-05:00,0
2016-05-16 00:00:00-05:00,0
2016-05-17 00:00:00-05:00,0.000856452
2016-05-18 00:00:00-05:00,0.000305614
2016-05-19 00:00:00-05:00,0
2016-05-20 00:00:00-05:00,0
2016-05-21 00:00:00-05:00,0
2016-05-22 00:00:00-05:00,0
2016-05-23 00:00:00-05:00,-0.002321958
2016-05-24 00:00:00-05:00,0
2016-05-25 00:00:00-05:00,0
2016-05-26 00:00:00-05:00,0
2016-05-27 00:00:00-05:00,-0.001531159
2016-05-28 00:00:00-05:00,-0.001288146
2016-05-29 00:00:00-05:00,0
2016-05-30 00:00:00-05:00,0
2016-05-31 00:00:00-05:00,0
2016-06-01 00:00:00-05:00,6.14E-05
2016-06-02 00:00:00-05:00,-0.004176263
2016-06-03 00:00:00-05:00,-0.003885411
2016-06-04 00:00:00-05:00,0
2016-06-05 00:00:00-05:00,0
2016-06-06 00:00:00-05:00,0
2016-06-07 00:00:00-05:00,0
2016-06-08 00:00:00-05:00,0
2016-06-09 00:00:00-05:00,0.002848033
2016-06-10 00:00:00-05:00,-0.000740855
2016-06-11 00:00:00-05:00,0
2016-06-12 00:00:00-05:00,0
2016-06-13 00:00:00-05:00,0
2016-06-14 00:00:00-05:00,0
2016-06-15 00:00:00-05:00,0
2016-06-16 00:00:00-05:00,-0.01371598
2016-06-17 00:00:00-05:00,-0.002568359
2016-06-18 00:00:00-05:00,0
2016-06-19 00:00:00-05:00,0
2016-06-20 00:00:00-05:00,0
2016-06-21 00:00:00-05:00,0.008792589
2016-06-22 00:00:00-05:00,-0.002490272
2016-06-23 00:00:00-05:00,0
2016-06-24 00:00:00-05:00,-0.019347792
2016-06-25 00:00:00-05:00,0.003818616
2016-06-26 00:00:00-05:00,0
2016-06-27 00:00:00-05:00,0.007893485
2016-06-28 00:00:00-05:00,0
2016-06-29 00:00:00-05:00,0.009435743
2016-06-30 00:00:00-05:00,0.012774974
2016-07-01 00:00:00-05:00,0
2016-07-02 00:00:00-05:00,0
2016-07-03 00:00:00-05:00,0
2016-07-04 00:00:00-05:00,0
2016-07-05 00:00:00-05:00,0
2016-07-06 00:00:00-05:00,0.005476249
2016-07-07 00:00:00-05:00,0
2016-07-08 00:00:00-05:00,0.009179365
2016-07-09 00:00:00-05:00,0
2016-07-10 00:00:00-05:00,0
2016-07-11 00:00:00-05:00,0.010248014
2016-07-12 00:00:00-05:00,0
2016-07-13 00:00:00-05:00,0
2016-07-14 00:00:00-05:00,-0.003421369
2016-07-15 00:00:00-05:00,0
2016-07-16 00:00:00-05:00,0
2016-07-17 00:00:00-05:00,0
2016-07-18 00:00:00-05:00,0
2016-07-19 00:00:00-05:00,-0.002168283
2016-07-20 00:00:00-05:00,-0.001569385
2016-07-21 00:00:00-05:00,-0.003869174
2016-07-22 00:00:00-05:00,-0.000182072
2016-07-23 00:00:00-05:00,0
2016-07-24 00:00:00-05:00,0
2016-07-25 00:00:00-05:00,-0.001942455
2016-07-26 00:00:00-05:00,-0.001459676
2016-07-27 00:00:00-05:00,-0.002679985
2016-07-28 00:00:00-05:00,-0.000916086
2016-07-29 00:00:00-05:00,-0.00116144
2016-07-30 00:00:00-05:00,0
2016-07-31 00:00:00-05:00,0
2016-08-01 00:00:00-05:00,-0.000979192
2016-08-02 00:00:00-05:00,0
2016-08-03 00:00:00-05:00,0.003798089
2016-08-04 00:00:00-05:00,0
2016-08-05 00:00:00-05:00,0
2016-08-06 00:00:00-05:00,0
2016-08-07 00:00:00-05:00,0
2016-08-08 00:00:00-05:00,0.009764433
2016-08-09 00:00:00-05:00,0
2016-08-10 00:00:00-05:00,0
2016-08-11 00:00:00-05:00,-0.000846126
2016-08-12 00:00:00-05:00,-0.001814662
2016-08-13 00:00:00-05:00,0
2016-08-14 00:00:00-05:00,0
2016-08-15 00:00:00-05:00,-0.001817961
2016-08-16 00:00:00-05:00,-0.004978145
2016-08-17 00:00:00-05:00,0.001586333
2016-08-18 00:00:00-05:00,0
2016-08-19 00:00:00-05:00,-0.003411306
2016-08-20 00:00:00-05:00,0
2016-08-21 00:00:00-05:00,0
2016-08-22 00:00:00-05:00,-0.000550122
2016-08-23 00:00:00-05:00,0
2016-08-24 00:00:00-05:00,-0.003791817
2016-08-25 00:00:00-05:00,0.002271472
2016-08-26 00:00:00-05:00,-0.005022663
2016-08-27 00:00:00-05:00,0
2016-08-28 00:00:00-05:00,0
2016-08-29 00:00:00-05:00,-0.002647131
2016-08-30 00:00:00-05:00,-0.001728288
2016-08-31 00:00:00-05:00,0.001916775
2016-09-01 00:00:00-05:00,0
2016-09-02 00:00:00-05:00,0
2016-09-03 00:00:00-05:00,0
2016-09-04 00:00:00-05:00,0
2016-09-05 00:00:00-05:00,0
2016-09-06 00:00:00-05:00,-0.000740558
2016-09-07 00:00:00-05:00,-0.000494071
2016-09-08 00:00:00-05:00,-0.003707365
2016-09-09 00:00:00-05:00,0.003721161
2016-09-10 00:00:00-05:00,0
2016-09-11 00:00:00-05:00,0
2016-09-12 00:00:00-05:00,0.006055363
2016-09-13 00:00:00-05:00,-0.002088196
2016-09-14 00:00:00-05:00,-0.001107829
2016-09-15 00:00:00-05:00,0
2016-09-16 00:00:00-05:00,0.0008626
2016-09-17 00:00:00-05:00,0
2016-09-18 00:00:00-05:00,0
2016-09-19 00:00:00-05:00,-0.004555528
2016-09-20 00:00:00-05:00,-0.004700062
2016-09-21 00:00:00-05:00,-0.002236858
2016-09-22 00:00:00-05:00,0
2016-09-23 00:00:00-05:00,0.010462075
2016-09-24 00:00:00-05:00,0
2016-09-25 00:00:00-05:00,0
2016-09-26 00:00:00-05:00,0.004375693
2016-09-27 00:00:00-05:00,0
2016-09-28 00:00:00-05:00,0
2016-09-29 00:00:00-05:00,0.005031601
2016-09-30 00:00:00-05:00,0.001709506
2016-10-01 00:00:00-05:00,0
2016-10-02 00:00:00-05:00,0
2016-10-03 00:00:00-05:00,-0.005119766
2016-10-04 00:00:00-05:00,-0.001041475
2016-10-05 00:00:00-05:00,0
2016-10-06 00:00:00-05:00,-0.003679627
2016-10-07 00:00:00-05:00,0
2016-10-08 00:00:00-05:00,0
2016-10-09 00:00:00-05:00,0
2016-10-10 00:00:00-05:00,-0.00375477
2016-10-11 00:00:00-05:00,-0.008649985
2016-10-12 00:00:00-05:00,0.001121845
2016-10-13 00:00:00-05:00,-0.012699994
2016-10-14 00:00:00-05:00,-0.00422473
2016-10-15 00:00:00-05:00,0
2016-10-16 00:00:00-05:00,0
2016-10-17 00:00:00-05:00,-0.009118541
2016-10-18 00:00:00-05:00,-0.002811861
2016-10-19 00:00:00-05:00,0
2016-10-20 00:00:00-05:00,0
2016-10-21 00:00:00-05:00,0.001345809
2016-10-22 00:00:00-05:00,0
2016-10-23 00:00:00-05:00,0
2016-10-24 00:00:00-05:00,0
2016-10-25 00:00:00-05:00,-0.001536
2016-10-26 00:00:00-05:00,0.001217871
2016-10-27 00:00:00-05:00,0
2016-10-28 00:00:00-05:00,0
2016-10-29 00:00:00-05:00,0
2016-10-30 00:00:00-05:00,0
2016-10-31 00:00:00-05:00,0
2016-11-01 00:00:00-05:00,-0.00921895
2016-11-02 00:00:00-05:00,0.002649263
2016-11-03 00:00:00-05:00,0
2016-11-04 00:00:00-05:00,0
2016-11-05 00:00:00-05:00,0
2016-11-06 00:00:00-05:00,0
2016-11-07 00:00:00-05:00,0
2016-11-08 00:00:00-05:00,0.013662435
2016-11-09 00:00:00-05:00,-0.005849069
2016-11-10 00:00:00-05:00,0
2016-11-11 00:00:00-05:00,0
2016-11-12 00:00:00-05:00,0
2016-11-13 00:00:00-05:00,0
2016-11-14 00:00:00-05:00,0
2016-11-15 00:00:00-05:00,-0.001982477
2016-11-16 00:00:00-05:00,0.001666026
2016-11-17 00:00:00-05:00,-0.002430911
2016-11-18 00:00:00-05:00,0.003078107
2016-11-19 00:00:00-05:00,0
2016-11-20 00:00:00-05:00,0
2016-11-21 00:00:00-05:00,-0.001917913
2016-11-22 00:00:00-05:00,0
2016-11-23 00:00:00-05:00,0.003715091
2016-11-24 00:00:00-05:00,-0.002105935
2016-11-25 00:00:00-05:00,0
2016-11-26 00:00:00-05:00,0
2016-11-27 00:00:00-05:00,0
2016-11-28 00:00:00-05:00,-0.002558035
2016-11-29 00:00:00-05:00,0.002244021
2016-11-30 00:00:00-05:00,0
2016-12-01 00:00:00-05:00,0.001983112
2016-12-02 00:00:00-05:00,0
2016-12-03 00:00:00-05:00,0
2016-12-04 00:00:00-05:00,0
2016-12-05 00:00:00-05:00,0
2016-12-06 00:00:00-05:00,0.003958373
2016-12-07 00:00:00-05:00,0
2016-12-08 00:00:00-05:00,-0.002925278
2016-12-09 00:00:00-05:00,0
2016-12-10 00:00:00-05:00,0
2016-12-11 00:00:00-05:00,0
2016-12-12 00:00:00-05:00,0
2016-12-13 00:00:00-05:00,0
2016-12-14 00:00:00-05:00,-0.00459213
2016-12-15 00:00:00-05:00,0.000768886
2016-12-16 00:00:00-05:00,0
2016-12-17 00:00:00-05:00,0
2016-12-18 00:00:00-05:00,0
2016-12-19 00:00:00-05:00,0
2016-12-20 00:00:00-05:00,0
2016-12-21 00:00:00-05:00,0.000896344
2016-12-22 00:00:00-05:00,0.002046952
2016-12-23 00:00:00-05:00,0
2016-12-24 00:00:00-05:00,0
2016-12-25 00:00:00-05:00,0
2016-12-26 00:00:00-05:00,0
2016-12-27 00:00:00-05:00,0
2016-12-28 00:00:00-05:00,0.000127673
2016-12-29 00:00:00-05:00,0.00242548
2016-12-30 00:00:00-05:00,-0.006622095
2016-12-31 00:00:00-05:00,0
2017-01-01 00:00:00-05:00,0
2017-01-02 00:00:00-05:00,0
2017-01-03 00:00:00-05:00,-0.00538427
2017-01-04 00:00:00-05:00,0
2017-01-05 00:00:00-05:00,0
2017-01-06 00:00:00-05:00,-0.00367339
2017-01-07 00:00:00-05:00,0
2017-01-08 00:00:00-05:00,0
2017-01-09 00:00:00-05:00,0
2017-01-10 00:00:00-05:00,0
2017-01-11 00:00:00-05:00,0
2017-01-12 00:00:00-05:00,-0.005433376
2017-01-13 00:00:00-05:00,-0.001625911
2017-01-14 00:00:00-05:00,0
2017-01-15 00:00:00-05:00,0
2017-01-16 00:00:00-05:00,0
2017-01-17 00:00:00-05:00,-0.003517686
2017-01-18 00:00:00-05:00,0.000261489
2017-01-19 00:00:00-05:00,0
2017-01-20 00:00:00-05:00,0
2017-01-21 00:00:00-05:00,0
2017-01-22 00:00:00-05:00,0
2017-01-23 00:00:00-05:00,0
2017-01-24 00:00:00-05:00,0
2017-01-25 00:00:00-05:00,0
2017-01-26 00:00:00-05:00,0.013332462
2017-01-27 00:00:00-05:00,0.001225411
2017-01-28 00:00:00-05:00,0
2017-01-29 00:00:00-05:00,0
2017-01-30 00:00:00-05:00,0
2017-01-31 00:00:00-05:00,0
2017-02-01 00:00:00-05:00,0
2017-02-02 00:00:00-05:00,0
2017-02-03 00:00:00-05:00,0
2017-02-04 00:00:00-05:00,0
2017-02-05 00:00:00-05:00,0
2017-02-06 00:00:00-05:00,0.011466117
2017-02-07 00:00:00-05:00,-0.000700548
2017-02-08 00:00:00-05:00,0
2017-02-09 00:00:00-05:00,0
2017-02-10 00:00:00-05:00,0
2017-02-11 00:00:00-05:00,0
2017-02-12 00:00:00-05:00,0
2017-02-13 00:00:00-05:00,0.0159327
2017-02-14 00:00:00-05:00,-0.002571984
2017-02-15 00:00:00-05:00,0
2017-02-16 00:00:00-05:00,-0.000377358
2017-02-17 00:00:00-05:00,0
2017-02-18 00:00:00-05:00,0
2017-02-19 00:00:00-05:00,0
2017-02-20 00:00:00-05:00,0
2017-02-21 00:00:00-05:00,0
2017-02-22 00:00:00-05:00,-0.002516673
2017-02-23 00:00:00-05:00,-0.001450738
2017-02-24 00:00:00-05:00,-0.002653023
2017-02-25 00:00:00-05:00,-0.002090063
2017-02-26 00:00:00-05:00,0
2017-02-27 00:00:00-05:00,0
2017-02-28 00:00:00-05:00,-0.001523229
2017-03-01 00:00:00-05:00,-0.004767353
2017-03-02 00:00:00-05:00,-0.000638692
2017-03-03 00:00:00-05:00,0.002492491
2017-03-04 00:00:00-05:00,0
2017-03-05 00:00:00-05:00,0
2017-03-06 00:00:00-05:00,-0.000828765
2017-03-07 00:00:00-05:00,0
2017-03-08 00:00:00-05:00,-0.002807376
2017-03-09 00:00:00-05:00,-0.000127967
2017-03-10 00:00:00-05:00,-0.006591156
2017-03-11 00:00:00-05:00,0
2017-03-12 00:00:00-05:00,0
2017-03-13 00:00:00-05:00,0
2017-03-14 00:00:00-05:00,-0.00463798
2017-03-15 00:00:00-05:00,-0.000453016
2017-03-16 00:00:00-05:00,0.007251538
2017-03-17 00:00:00-05:00,-0.000642797
2017-03-18 00:00:00-05:00,0
2017-03-19 00:00:00-05:00,0
2017-03-20 00:00:00-05:00,0
2017-03-21 00:00:00-05:00,-0.000643211
2017-03-22 00:00:00-05:00,0
2017-03-23 00:00:00-05:00,0
2017-03-24 00:00:00-05:00,-0.0020596
2017-03-25 00:00:00-05:00,0
2017-03-26 00:00:00-05:00,0
2017-03-27 00:00:00-05:00,0.000838439
2017-03-28 00:00:00-05:00,0
2017-03-29 00:00:00-05:00,0.002191004
2017-03-30 00:00:00-05:00,-0.000643004
2017-03-31 00:00:00-05:00,0
2017-04-01 00:00:00-05:00,0
2017-04-02 00:00:00-05:00,0
2017-04-03 00:00:00-05:00,-0.003860507
2017-04-04 00:00:00-05:00,0.001808552
2017-04-05 00:00:00-05:00,-0.009929078
2017-04-06 00:00:00-05:00,0
2017-04-07 00:00:00-05:00,0
2017-04-08 00:00:00-05:00,0
2017-04-09 00:00:00-05:00,0
2017-04-10 00:00:00-05:00,-0.001953634
2017-04-11 00:00:00-05:00,-0.007307843
2017-04-12 00:00:00-05:00,-0.001117392
2017-04-13 00:00:00-05:00,0
